ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	vlan	inner_vlan
1476748829.027823	CZ9oeK3kwKFHidV2S5	155.19.58.18	39622	214.3.88.60	53	udp	dns	0.000674	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748829.042852	CyisUh4ZSiDkzeGbN1	155.19.58.18	37884	214.3.88.60	53	udp	dns	0.000556	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748777.545451	CfefBr4CwNVpwoik74	155.19.62.149	3	147.248.1.35	3	icmp	-	1.509455	234	0	OTH	F	F	0	-	3	318	0	0	(empty)	365	-
1476748829.056945	C43PPRqtWY4HtclFe	155.19.58.18	44402	214.3.88.60	53	udp	dns	0.000646	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748829.071469	Cf50c4SQODCUI8L66	155.19.58.18	59583	214.3.88.60	53	udp	dns	0.000645	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748539.077125	C0zZiA3hQ5s7FSexS5	172.17.3.201	33623	155.19.62.151	9440	tcp	-	0.001895	0	0	S3	T	F	0	Saf	1	60	2	104	(empty)	365	-
1476748829.086218	CJluPFi3dJLsFTCr2	155.19.58.18	44476	214.3.88.60	53	udp	dns	0.000627	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748834.085932	CUMjPq3GoUaBjZAG19	172.17.3.201	55395	155.19.62.151	9440	tcp	-	0.003282	55	2158	RSTOS0	T	F	0	SADdR	8	479	1	277	(empty)	162	-
1476748829.100809	Cx9VMF38x9szJEgQn6	155.19.58.18	59490	214.3.88.60	53	udp	dns	0.000620	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748829.106284	CvA0hP1COLfj9XdAUk	155.19.59.138	62018	214.3.88.60	53	udp	dns	0.000167	0	266	SHR	F	F	0	^d	0	0	2	322	(empty)	10	-
1476748829.115744	CT781b3ujwTZTATsh	155.19.58.18	38157	214.3.88.60	53	udp	dns	0.000347	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748834.098243	CcgSt13IDyot4dp5Dg	155.19.62.102	59528	155.19.59.2	4900	tcp	ssl	0.018261	1024	2265	SF	F	F	0	ShADTadtFFffRRR	30	3580	24	5794	(empty)	351	-
1476748829.118210	Cy5aaT30JRGZg5uUza	155.19.57.3	15093	214.3.88.60	53	udp	dns	0.000271	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748829.129929	ClY8v449ylIpMd2LWb	155.19.58.18	58959	214.3.88.60	53	udp	dns	0.000623	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748829.144543	CekBf42KGfxz4jtn5f	155.19.58.18	39831	214.3.88.60	53	udp	dns	0.000516	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748829.154413	CajiFp2NFKG5lDTnHl	155.19.57.3	46063	214.3.88.60	53	udp	dns	0.000550	180	250	SF	F	F	0	Dd	2	236	2	306	(empty)	10	-
1476748829.155269	CpBKNI2wVMfd9QzdNe	155.19.57.3	59938	214.3.88.60	53	udp	dns	0.000835	45	160	SF	F	F	0	Dd	1	73	2	216	(empty)	10	-
1476748829.156259	Cpug8JlyaXDeVMlNf	155.19.57.3	10209	214.3.88.60	53	udp	dns	0.000658	92	162	SF	F	F	0	Dd	2	148	2	218	(empty)	10	-
1476748829.156982	CXQEhglcARytckNQ4	155.19.57.3	58062	214.3.88.60	53	udp	dns	0.000544	46	162	SF	F	F	0	Dd	1	74	2	218	(empty)	10	-
1476748829.157748	CBggDatfTYc6TtMk	155.19.57.3	18969	214.3.88.60	53	udp	dns	0.000553	88	158	SF	F	F	0	Dd	2	144	2	214	(empty)	10	-
1476748829.158950	CCVbnG1uOEDXF38rH9	155.19.57.3	31567	214.3.88.60	53	udp	dns	0.000600	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748829.159058	CXv1YB16OpeJT6Ikv4	155.19.58.18	60942	214.3.88.60	53	udp	dns	0.001028	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748829.159964	Ck3cvu4uooa54nUln	155.19.57.3	53186	214.3.88.60	53	udp	dns	0.000524	180	250	SF	F	F	0	Dd	2	236	2	306	(empty)	10	-
1476748829.160710	CqM17X3xgsS3MNZEnk	155.19.57.3	27107	214.3.88.60	53	udp	dns	0.000439	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748829.161774	CuXOTwPCtG6IS1Yy	155.19.57.3	32089	214.3.88.60	53	udp	dns	0.000592	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.162633	CMiGPQ1LtmVGTSK66	155.19.57.3	13328	214.3.88.60	53	udp	dns	0.001120	88	268	SF	F	F	0	Dd	2	144	2	324	(empty)	10	-
1476748839.163429	CQ2iz1SHqFvu70G5h	147.248.1.35	49212	155.19.62.92	135	tcp	-	-	-	-	S0	F	F	0	S	1	52	0	0	(empty)	107	-
1476748829.164077	CeyrtP2mpSh6hC4H77	155.19.57.3	27545	214.3.88.60	53	udp	dns	0.000624	88	268	SF	F	F	0	Dd	2	144	2	324	(empty)	10	-
1476748829.165088	CA0axo3vIA5K73CjDd	155.19.57.3	49143	214.3.88.60	53	udp	dns	0.000677	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.165904	C8lCtA1HxmQjlcCGt3	155.19.57.3	30146	214.3.88.60	53	udp	dns	0.000542	88	268	SF	F	F	0	Dd	2	144	2	324	(empty)	10	-
1476748829.166603	C4cC0w4s5p0UbnSeca	155.19.57.3	33938	214.3.88.60	53	udp	dns	0.000580	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	10	-
1476748829.167415	CJ6u5u3bnLYNebNB7i	155.19.57.3	25534	214.3.88.60	53	udp	dns	0.000543	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748829.168702	CKG65v3tKhE5R74rFk	155.19.57.3	41370	214.3.88.60	53	udp	dns	0.000760	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.170049	Cwxh8533QItmKtjmPj	155.19.57.3	46047	214.3.88.60	53	udp	dns	0.000583	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.171039	CUpPkL1TvHI0zj3wU4	155.19.57.3	20536	214.3.88.60	53	udp	dns	0.001083	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	10	-
1476748829.172468	CNcBAQ48qtCzzost5	155.19.57.3	26052	214.3.88.60	53	udp	dns	0.000880	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	10	-
1476748829.173689	CZl3gL1ZSo1IwbqsMc	155.19.57.3	36785	214.3.88.60	53	udp	dns	0.000695	88	268	SF	F	F	0	Dd	2	144	2	324	(empty)	10	-
1476748829.173691	CIKYA81T0iVcIm6wm4	155.19.58.18	55814	214.3.88.60	53	udp	dns	0.000633	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.174593	CPmXcn2JN1W3j2L61j	155.19.57.3	31458	214.3.88.60	53	udp	dns	0.001039	88	268	SF	F	F	0	Dd	2	144	2	324	(empty)	10	-
1476748829.176038	CUgpx21wooaP20sLo1	155.19.57.3	59071	214.3.88.60	53	udp	dns	0.000520	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.176770	COqjgN16qIgsdDDCz8	155.19.57.3	32885	214.3.88.60	53	udp	dns	0.000519	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	10	-
1476748839.176522	CJwsBA46mxw3u5Qwha	147.248.1.35	49213	155.19.62.92	49154	tcp	-	-	-	-	S0	F	F	0	S	1	52	0	0	(empty)	107	-
1476748829.177654	CbgVRH2cVP1vrQqQNi	155.19.57.3	11928	214.3.88.60	53	udp	dns	0.000510	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.178361	CtUyxJ1fkrwENjrJh4	155.19.57.3	57848	214.3.88.60	53	udp	dns	0.000505	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.179274	Cv5F3q4uQlL3cjok8f	155.19.57.3	59189	214.3.88.60	53	udp	dns	0.023227	42	84	SF	F	F	0	Dd	1	70	2	140	(empty)	10	-
1476748829.202754	CWZ6dz1BJ5EIEXGD3a	155.19.57.3	56818	214.3.88.60	53	udp	dns	0.001041	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	10	-
1476748829.203919	C0DGP33wcrwAPal0O8	155.19.57.3	63819	214.3.88.60	53	udp	dns	0.000837	45	270	SF	F	F	0	Dd	1	73	2	326	(empty)	10	-
1476748829.205451	CyzMCQkMn6pUaNMF2	155.19.57.3	33612	214.3.88.60	53	udp	dns	0.000561	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748829.208748	CAhxCbaI547z97hph	155.19.57.3	46937	214.3.88.60	53	udp	dns	0.039691	42	264	SF	F	F	0	Dd	1	70	2	320	(empty)	10	-
1476748829.254440	Cbizxt0UZcPTYKZdh	155.19.59.138	29140	214.3.88.60	53	udp	dns	0.000349	86	133	SF	F	F	0	Dd	2	142	1	161	(empty)	10	-
1476748539.062897	Cgg7Yj4BQ57as1Optj	155.19.62.86	54718	158.13.136.71	8140	tcp	ssl	0.279383	4280	1411653774	S3	F	F	3726	ShDadAtff	5	784	21	12699	(empty)	522	-
1476748539.340339	CgESnO2GWrB27IVni6	155.19.59.50	61277	155.19.59.2	4900	tcp	ssl	0.018448	979708208	2265	SF	F	F	0	ShADTadtFFfRfRR	30	3648	24	5794	(empty)	354	-
1476748779.379460	CQGptzExCNoInJ0M1	147.248.1.35	8	155.19.62.150	0	icmp	-	0.000449	23	46	OTH	F	F	0	-	1	51	2	102	(empty)	365	-
1476748816.112599	C78nuh3zClcCDYEcGi	147.248.1.35	48900	155.29.191.3	49154	tcp	dce_rpc	18.301094	6626	564053911	SF	F	F	564049580	ShADTadtFFff	65	15864	63	11422	(empty)	14	-
1476748829.417840	CYC3PF2XufAN6vSKOb	155.19.62.84	31916	214.3.88.60	53	udp	dns	0.001297	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	10	-
1476748829.419507	Cr2L114WHPIeIV7t0f	155.19.62.84	22926	214.3.88.60	53	udp	dns	0.000604	56	226	SF	F	F	0	Dd	1	84	2	282	(empty)	10	-
1476748829.420601	Cqe9fr2eISy5LqVS9	155.19.62.84	42347	214.3.88.60	53	udp	dns	0.000605	40	112	SF	F	F	0	Dd	1	68	2	168	(empty)	10	-
1476748839.472794	CilPoN1KM9FQ4kPtd6	155.19.59.50	61300	155.19.59.2	4900	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	354	-
1476748829.529151	CVhbzaNGRXFUAC6hd	155.19.57.4	44580	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	143	(empty)	10	-
1476748829.529288	CkvY5Zgz0UJXeJdPa	155.19.57.4	65407	214.3.88.60	53	udp	dns	0.000568	74	131	SF	F	F	0	Dd	1	102	1	159	(empty)	10	-
1476748829.530668	Cl0AI8JiS9Ig2Kkm9	155.19.57.4	40368	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	139	(empty)	10	-
1476748829.530957	C2qwW9bh2qqLnbeog	155.19.57.4	49442	214.3.88.60	53	udp	dns	0.000155	70	127	SF	F	F	0	Dd	1	98	1	155	(empty)	135	-
1476748829.531663	C3DvSk1d0pi9BFuQA4	155.19.57.4	46581	214.3.88.60	53	udp	dns	0.000267	49	106	SF	F	F	0	Dd	1	77	1	134	(empty)	10	-
1476748829.532721	CgoRuD4LJ9l8MdwkSd	155.19.57.4	39636	214.3.88.60	53	udp	dns	0.000203	65	122	SF	F	F	0	Dd	1	93	1	150	(empty)	10	-
1476748539.536842	CpkIMl4yket4EpExea	172.17.3.200	9272	155.19.62.150	9540	tcp	http	0.002325	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748829.548241	CKwbRr369oLnbptY2a	155.19.57.4	52824	214.3.88.60	53	udp	dns	0.001169	86	382	SF	F	F	0	Dd	2	142	4	494	(empty)	135	-
1476748834.571786	CRArWFnmjEnyi95Hl	172.17.3.200	3754	155.19.62.149	9440	tcp	-	0.002271	1643948945	2158	RSTOS0	T	F	0	SADadR	9	586	3	946	(empty)	162	-
1476748538.242640	CXx6o0432RvQ2rL6Mg	147.248.1.45	49727	155.19.59.180	49154	tcp	dce_rpc	1.380692	10253	8354	SF	F	F	1225	ShADadtFff	54	12425	101	20212	(empty)	366	-
1476748814.941607	CDl3c63QOxCKA3EaS4	147.248.1.35	48856	155.19.59.184	49154	tcp	dce_rpc	19.692950	6626	866680175	SF	F	F	0	SAaDTdtFf	48	12976	48	9088	(empty)	366	-
1476748539.639512	CR2EH328kxP6LfeiK6	172.17.3.200	45222	155.19.62.82	9090	tcp	-	0.001278	4294967296	4294967296	SF	T	F	0	ShAFFff	7	372	4	224	(empty)	361	-
1476748539.742202	CsetL11yHIYz5SIwXd	172.17.3.200	29256	155.19.62.151	9090	tcp	-	0.001282	55	565	OTH	T	F	0	DdA	3	211	1	617	(empty)	365	-
1476748539.801862	CQB8Zl4MxYyaKIEnsb	172.17.3.200	39078	155.19.62.149	9290	tcp	-	0.002895	408597714	0	SH	T	F	0	SADFFa	9	531	1	52	(empty)	162	-
1476748834.776403	Co1EW23jaRjpBhODuc	147.248.1.35	49088	155.19.59.180	135	tcp	dce_rpc	0.058140	140	1797778933	RSTO	F	F	1797778689	ShADTdtRR	9	652	6	752	(empty)	366	-
1476748539.909429	CyYCFJ1gcMhJPwSH58	172.17.3.200	62241	155.19.62.151	9540	tcp	-	0.001532	0	2158	OTH	T	F	0	Ad	1	52	2	894	(empty)	365	-
1476748834.916975	Chn6lp1Qahsiy11yg3	155.29.191.3	64309	155.29.177.139	5723	tcp	-	-	-	-	S0	F	F	0	S	1	52	0	0	(empty)	176	-
1476748765.306103	CaxmAm2I0neSJeFOhh	147.248.1.45	8	155.19.59.176	0	icmp	-	14.666636	138	23	OTH	F	F	0	-	6	306	1	51	(empty)	366	-
1476748834.974909	CtnhbL2rfhMKVZpKgl	172.17.3.200	45340	155.19.62.151	9540	tcp	-	0.003270	55	2158	RSTO	T	F	0	SADdfR	8	479	3	946	(empty)	162	-
1476748834.987296	C5slXq4NPN8WimWGae	172.17.3.200	3408	155.19.62.150	9490	tcp	http	0.008098	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748539.996324	CkQ2Ho4sDl6ZI9kpf9	172.17.3.200	19378	155.19.62.150	9490	tcp	http	0.002621	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748539.998382	CXdSuC4Oy317whoLy6	172.17.3.201	48405	155.19.59.2	4900	tcp	ssl	0.005523	305	492	SF	T	F	0	ShADTadfFF	19	1606	11	1072	(empty)	351	-
1476748540.017410	CYx9Io196BizpA7Ql8	172.17.3.200	21638	155.19.62.150	9340	tcp	http	0.002259	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748835.073930	CKXF272K5wMR3XdjK3	155.19.62.83	8065	172.17.3.201	40313	tcp	-	-	-	-	RSTOS0	F	T	0	R	1	40	0	0	(empty)	161	-
1476748835.093052	CEX2BS2wZnDn4N5MLf	172.17.3.200	20351	155.19.62.84	9010	tcp	-	0.000298	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748835.092779	CcYIOU1ZWfM2RNIzy9	172.17.3.200	26725	155.19.62.85	8090	tcp	-	0.001108	732476255	1475707308	SF	T	F	1475707308	ShAFff	4	216	3	164	(empty)	162	-
1476748540.118345	CFztYS1XaPPzXj1RBi	172.17.3.200	44553	155.19.62.85	8090	tcp	-	0.001264	447062831	2322006724	SF	T	F	0	ShAFf	4	216	3	172	(empty)	162	-
1476748834.687123	CZDVDo4Bh4qMBrf4m7	147.248.1.45	57466	155.19.59.187	135	tcp	dce_rpc	0.434401	24	84	RSTO	F	F	0	^hdDR	2	104	2	176	(empty)	107	-
1476748540.119719	C618AH3UvZtWaPvm41	172.17.3.200	7432	155.19.62.149	9190	tcp	-	0.002332	1604787135	1933	RSTOS0	T	F	0	SADadRR	9	531	2	1472	(empty)	162	-
1476748830.127248	CJx13G1dlS5Xy3FXI5	155.19.57.5	65119	214.3.88.60	53	udp	dns	0.000752	86	382	SF	F	F	0	Dd	2	142	4	494	(empty)	10	-
1476748540.125405	CzJi853gKzo0rwQsO4	172.17.3.200	31621	155.19.62.150	9190	tcp	http	0.007147	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748836.148865	CEx5zW1Pyfd4HA7Iyh	172.17.3.201	21651	155.19.59.138	8095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	139	-
1476748840.148277	CwV3f57aJzlCp4Xr3	172.17.3.201	21651	155.19.59.138	8095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748540.165012	CFhwQrSURVB3aasW7	172.17.3.200	24084	155.19.62.84	8090	tcp	-	0.000959	4294967296	866108025	SF	T	F	866108025	ShAFFff	7	372	4	224	(empty)	361	-
1476748540.165121	CxRYOb2KMFa0nMeVLk	172.17.3.200	55214	155.19.62.148	9290	tcp	http	0.002135	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748840.167162	C6s50b2oV5FlgwNBMh	155.19.59.39	42969	155.19.59.2	4900	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	353	-
1476748835.173224	C5HFlw1ddSWXYn670h	172.17.3.201	30271	155.19.62.84	9050	tcp	-	0.000435	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748835.126891	C0FO91fXvRpZgWoOg	147.248.1.35	49109	155.19.59.126	135	tcp	dce_rpc,ntlm	0.049530	1524	1356	SF	F	F	1524	ShdaFfA	3	132	6	1608	(empty)	138	-
1476748835.122781	CdTtJ9FjVshRiayoc	147.248.1.35	49108	155.19.59.126	135	tcp	dce_rpc	0.053741	1450850670	244	RSTO	F	F	0	ShADTdtR	8	612	6	752	(empty)	107	-
1476748840.179072	CTojWOEY5VduFFRc3	172.17.3.200	9841	155.19.62.149	9540	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748840.180196	C9WeVr15oUIGG6mzxc	172.17.3.200	45895	155.19.62.150	9190	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748540.179695	CzwDUA1xKAJledJ1hl	172.17.3.200	56472	155.19.62.83	9090	tcp	-	0.001260	0	4294967296	SF	T	F	0	ShAFff	4	216	4	224	(empty)	361	-
1476748840.190193	Ctsxjs1FvZtITAfrIk	155.19.58.20	58007	158.13.136.71	8140	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	2115	-
1476748840.195824	ClcSxc3btRf4UFrzbg	172.17.3.200	4638	155.19.62.148	9190	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748835.214989	CDGnuP2Sza6qlGcn61	172.17.3.200	24470	155.19.62.83	9090	tcp	-	0.001134	352842790	1546303591	SF	T	F	1546303591	ShAFf	4	216	2	112	(empty)	162	-
1476748835.215003	CdD03525zhb2BkQrhc	172.17.3.200	10314	155.19.62.148	9290	tcp	http	0.002193	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748835.223003	CMudXQEQvQ3VzQxS3	172.17.3.200	22319	155.19.62.149	9340	tcp	-	0.009128	0	2158	RSTO	T	F	2159	ShADTR	8	479	1	60	(empty)	365	-
1476748540.258330	C0cCWX25Pw35ppykk4	172.17.3.200	38695	155.19.62.148	9190	tcp	http	0.002222	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748540.257361	C5lf4h3WFaVqhFxiM	172.17.3.200	52280	155.19.62.149	9340	tcp	-	0.007620	55	2159	S2	T	F	2159	ShADTaFF	9	531	3	164	(empty)	365	-
1476748835.332509	CYHd2MgcRHSojuMY4	172.17.3.200	23608	155.19.62.149	9240	tcp	-	0.001529	1300597549	0	SH	T	F	0	SADFFa	9	586	1	52	(empty)	162	-
1476748540.338472	CqlOo51CandkQ2IYv3	172.17.3.200	26921	155.19.62.151	9240	tcp	http	0.002326	55	2159	S2	T	F	1934	ShADdF	7	427	2	337	(empty)	162	-
1476748540.346128	C7EFQKmOEmpg9JNrk	155.19.62.149	9240	172.17.3.200	39153	tcp	-	0.000246	2158	0	SH	F	T	0	DF	3	1749	0	0	(empty)	161	-
1476748540.364663	CNOMrD3D2pPF2Q2MWg	172.17.3.200	57945	155.19.62.151	9440	tcp	-	0.000393	0	0	S1	T	F	0	Sh	1	60	1	60	(empty)	365	-
1476748780.378899	Cf2nFU2NwogDj3y4tg	147.248.1.45	8	155.19.59.178	0	icmp	-	0.000620	23	46	OTH	F	F	0	-	1	51	2	102	(empty)	366	-
1476748840.469915	ClzCsVkLGQivkVoPe	172.17.3.200	56044	155.19.62.151	9390	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748840.474329	CJixHY3Xcfnjhl1Jgc	155.19.57.2	15283	155.19.62.138	1521	tcp	-	0.000132	0	0	S1	F	F	0	Sh	1	52	1	52	(empty)	364	-
1476748830.484302	CqquFQ1Zu1H9Mjmua2	155.19.62.68	40327	214.3.88.60	53	udp	dns	0.000741	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	360	-
1476748830.493351	Cazrn128seobi4OMe1	155.19.58.20	34813	214.3.88.60	53	udp	dns	0.000651	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748830.505814	CDw3tD3mWV2nuNRvb	155.19.58.20	44370	214.3.88.60	53	udp	dns	0.000689	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748538.403364	CD9NVS1BzmBPZZIFOb	155.19.62.138	1521	155.19.57.2	13932	tcp	-	2.103461	6295	3849	SH	F	F	0	HADTadFF	42	10515	9	2154	(empty)	364	-
1476748540.505726	CKMp7b4Aw66PGFVrt7	172.17.3.200	48057	155.19.62.148	9340	tcp	http	0.002696	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748540.506005	CoxOnDZGy5eEPEeL9	172.17.3.200	42835	155.19.62.151	9390	tcp	-	0.002853	55	1933	RSTOS0	T	F	0	SADTdRR	12	687	2	2037	(empty)	365	-
1476748540.506641	CJ7Y3m152voGINVNJg	172.17.3.200	47115	155.19.62.151	9290	tcp	-	0.002725	55	0	RSTO	T	F	0	ShAaR	3	164	2	112	(empty)	365	-
1476748830.520638	CTe8QqX17a78pv4Fg	155.19.58.20	55830	214.3.88.60	53	udp	dns	0.001210	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748835.529353	CRHucP2tYx8c7gT6Og	172.17.3.200	53882	155.19.62.150	9440	tcp	http	0.005144	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748830.535272	CSv0FAtm1JRYQoto6	155.19.58.20	48922	214.3.88.60	53	udp	dns	0.000662	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748540.535938	C7UzAI3dTIs6cnX2W1	172.17.3.200	23861	155.19.62.150	9440	tcp	http	0.002195	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748538.425427	CRvLmO3OdleyNFPEmh	155.19.59.179	49154	147.248.1.45	49739	tcp	-	2.119293	7772	7028	SHR	F	F	0	DdAf	12	1936	10	1604	(empty)	107	-
1476748830.547912	CJdb4b3UH5ikad957b	155.19.62.147	14278	214.3.88.60	53	udp	dns	0.000549	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	10	-
1476748835.545997	CRu4G14OSshlTaDtkb	172.17.3.200	27465	155.19.62.148	9240	tcp	http	0.002169	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748830.548638	CGCrgI3CUMRTmeTdP2	155.19.62.147	1203	214.3.88.60	53	udp	dns	0.001414	112	226	SF	F	F	0	Dd	2	168	2	282	(empty)	10	-
1476748830.550006	CcHdia2HW9VAGitFhc	155.19.58.20	45089	214.3.88.60	53	udp	dns	0.000747	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748830.550412	C7ksu1VCnUcDfW7Rg	155.19.62.147	12493	214.3.88.60	53	udp	dns	0.000401	80	112	SF	F	F	0	Dd	2	136	2	168	(empty)	365	-
1476748540.560095	C3Aur41nIu3XvIa6ad	172.17.3.200	16081	155.19.62.148	9240	tcp	http	0.002690	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748830.564574	CDyGo93hgAmePaCyMb	155.19.58.20	52314	214.3.88.60	53	udp	dns	0.000694	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748835.568760	C0uSM41ajMV2GstYzh	172.17.3.200	28663	155.19.62.151	9340	tcp	-	0.002637	61540868	0	RSTO	T	F	0	SADafRR	11	690	2	104	(empty)	162	-
1476748830.579287	CfuQrf2SkupyKpcZGc	155.19.58.20	58717	214.3.88.60	53	udp	dns	0.000562	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748830.594194	CY1Ikl2ku3N1VRKGEh	155.19.58.20	58461	214.3.88.60	53	udp	dns	0.000611	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748540.594173	CT1pw31Rmn9sWjx9J3	155.19.62.151	9340	172.17.3.200	34981	tcp	-	0.001774	2158	55	OTH	F	T	0	HaD	2	677	2	104	(empty)	161	-
1476748830.609235	CfDI4F1BpNWgzS58l	155.19.58.20	36412	214.3.88.60	53	udp	dns	0.000628	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748830.623599	CWWu2Vc0M6qfV1vw4	155.19.58.20	36509	214.3.88.60	53	udp	dns	0.000658	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	2115	-
1476748540.657865	CKCwbr3vwZX4dHvv5h	172.17.3.201	61052	155.19.59.2	7799	tcp	ssl	0.003034	346	564	SF	T	F	0	ShADTadfFF	19	1688	10	1092	(empty)	351	-
1476748540.699751	CJSgAs2TO9UzaLnO43	172.17.3.200	38919	155.19.62.151	9490	tcp	-	0.002427	4294967350	2158	SF	T	F	1933	ShADTdfF	9	531	4	1809	(empty)	365	-
1476748540.700069	CZwskYnZLbv7J1LWe	172.17.3.200	45320	155.19.62.150	9390	tcp	http	0.002224	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748840.745886	CN14lz4F5zLHFZSJVh	155.19.59.179	64495	214.3.88.62	14005	tcp	-	-	-	-	S0	F	F	0	S	1	52	0	0	(empty)	10	-
1476748834.711133	CNzm504JYzhWqk0M6h	147.248.1.45	57475	155.19.59.181	135	tcp	dce_rpc	1.043959	140	244	RSTO	F	F	0	ShADdtR	6	392	6	752	(empty)	366	-
1476748835.759357	CQeuOV3PBAec3gYFHk	172.17.3.200	44783	155.19.62.151	9190	tcp	-	0.002691	394179652	0	SH	T	F	0	SADaF	10	638	1	52	(empty)	162	-
1476748835.767004	CzzonP34rMnm6N8Mpl	172.17.3.201	50822	155.19.62.82	8065	tcp	-	0.000175	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
